"557";70696;"SANTÓPOLIS DO AGUAPEÍ";92;471;13;1;1361;7;17;3;76;285;3;9;1;100;180
"558";70718;"SANTOS";36543;25483;2081;141;136051;3287;2375;134;15680;20043;1972;2533;68;5042;11705
"559";70734;"SÃO BENTO DO SAPUCAÍ";475;404;41;1;3369;37;25;1;319;1716;24;24;0;177;334
"560";70750;"SÃO BERNARDO DO CAMPO";58195;107778;4007;283;207539;4482;2693;249;27865;26339;4252;7069;94;12512;34359
"561";70777;"SÃO CAETANO DO SUL";14892;9132;959;42;62018;980;777;37;9374;7967;733;612;28;1587;4436
"562";70793;"SÃO CARLOS";20266;16249;1330;143;67622;1523;1093;50;5093;11882;1511;927;43;5049;11633
"563";70815;"SÃO FRANCISCO";87;423;13;0;891;5;16;0;37;167;3;4;0;89;134
"564";70831;"SÃO JOÃO DA BOA VISTA";4199;4113;598;23;29996;366;291;28;2237;6105;179;212;16;1836;3158
"565";70858;"SÃO JOÃO DAS DUAS PONTES";134;463;21;0;706;9;13;0;49;148;10;14;0;68;136
"566";70874;"SÃO JOÃO DO PAU D'ALHO";107;432;13;0;683;7;12;1;29;179;7;10;0;42;102
"567";70890;"SÃO JOAQUIM DA BARRA";2062;4117;203;5;13472;169;114;12;851;3204;82;136;7;997;1605
"568";70912;"SÃO JOSÉ DA BELA VISTA";250;1313;26;0;2164;20;22;1;112;446;8;53;3;229;298
"569";70939;"SÃO JOSÉ DO BARREIRO";174;449;26;3;950;23;14;1;50;824;13;18;0;70;141
"570";70955;"SÃO JOSÉ DO RIO PARDO";2395;2850;391;4;17017;222;136;6;1138;3431;94;84;12;1325;1892
"571";70971;"SÃO JOSÉ DO RIO PRETO";22436;20502;2267;156;148364;1562;1983;99;11421;20334;1435;1491;63;7086;13360
"572";70998;"SÃO JOSÉ DOS CAMPOS";39134;41803;2679;481;231492;3821;2184;211;21744;37980;2307;2961;73;8782;16740
"573";71013;"SÃO LUÍS DO PARAITINGA";555;852;50;3;2954;67;38;0;143;2394;73;22;3;238;396
"574";71030;"SÃO MANUEL";2034;2034;282;7;12598;197;165;13;861;2483;82;130;9;1109;1911
"575";71056;"SÃO MIGUEL ARCANJO";1544;1984;215;2;8901;107;131;10;531;3538;96;101;5;618;1169
"576";71072;"SÃO PAULO";943576;1253162;83550;4443;2835930;94704;51168;4111;362403;558970;76953;90320;2676;226699;549021
"577";71099;"SÃO PEDRO";1381;1387;130;6;12594;116;128;16;573;1701;66;85;1;524;965
"578";71110;"SÃO PEDRO DO TURVO";234;978;34;0;2231;15;29;5;58;392;9;16;0;139;187
"579";71137;"SÃO ROQUE";4190;4200;519;20;21653;421;330;26;1936;6626;274;302;20;1843;2983
"580";71153;"SÃO SEBASTIÃO";4574;8528;356;13;20617;493;221;32;1304;4730;244;720;17;1308;2238
"581";71170;"SÃO SEBASTIÃO DA GRAMA";375;747;121;2;3074;18;31;4;179;1285;23;21;1;263;517
"582";71196;"SÃO SIMÃO";973;898;88;3;4895;57;55;3;208;952;52;40;3;267;559
"583";71218;"SÃO VICENTE";19295;28524;1597;77;93536;2684;1278;88;4889;18906;1095;3327;40;6181;11779
"584";71234;"SARAPUÍ";278;869;49;1;2450;17;22;1;106;995;24;19;0;216;353
"585";71250;"SARUTAIÁ";132;620;13;4;828;13;45;0;27;471;6;13;1;65;178
"586";71277;"SEBASTIANÓPOLIS DO SUL";68;236;22;0;1278;8;12;1;92;344;4;20;0;80;155
"587";71293;"SERRA AZUL";302;1327;76;0;2235;21;15;1;158;484;5;49;1;167;360
"588";71315;"SERRANA";2055;4471;270;10;11940;126;123;9;538;2574;86;147;3;920;1508
"589";71331;"SERRA NEGRA";1037;1222;95;3;10253;103;91;8;521;1822;51;29;2;406;796
"590";71358;"SERTÃOZINHO";6578;9274;740;18;34284;520;372;23;2791;5201;261;600;10;2657;4555
"591";71374;"SETE BARRAS";333;1411;168;1;3417;37;42;1;73;1061;11;51;1;186;364
"592";71390;"SEVERÍNIA";577;1452;73;2;4702;34;36;4;305;1409;19;56;2;390;554
"593";71412;"SILVEIRAS";272;611;35;1;1652;15;22;2;99;861;15;80;2;135;197
"594";71439;"SOCORRO";1390;1192;141;10;13791;94;119;12;1163;2169;87;79;4;536;1275
"595";71455;"SOROCABA";37604;45277;3807;159;213685;4079;3212;211;17806;29588;3425;2825;83;11585;29376
"596";71471;"SUD MENNUCCI";372;1143;34;0;2126;12;20;1;102;645;14;24;0;159;258
"597";71498;"SUMARÉ";12783;27614;1188;74;76545;1191;912;131;4388;6501;804;1597;23;4930;8934
"598";71510;"SUZANO";17740;24956;1953;88;79204;2501;1169;138;4381;14794;1252;2804;42;7283;13939
"599";71536;"TABAPUÃ";311;714;132;3;3863;26;25;7;472;665;12;32;0;326;626
"600";71552;"TABATINGA";435;1803;71;4;3939;25;44;4;252;851;19;63;6;411;605
"601";71579;"TABOÃO DA SERRA";21822;33885;2066;77;58880;2166;1874;92;6883;14019;2978;2790;61;6181;12335
"602";71595;"TACIBA";219;1153;22;0;1561;14;32;2;165;419;5;19;1;67;134
"603";71617;"TAGUAÍ";392;1147;55;2;3436;37;71;3;180;1179;17;19;1;208;274
"604";71633;"TAIAÇU";277;886;34;1;1475;16;14;1;64;353;8;24;1;187;220
"605";71650;"TAIÚVA";200;341;28;3;2028;12;10;1;151;397;8;12;0;125;145
"606";71676;"TAMBAÚ";1233;1376;238;7;5772;63;61;6;446;1989;52;80;3;441;776
"607";71692;"TANABI";1019;1578;118;11;9130;51;84;3;362;1499;84;65;7;440;746
"608";71714;"TAPIRAÍ";287;608;44;0;1897;32;23;1;137;1052;9;23;2;148;229
"609";71730;"TAPIRATIBA";701;1152;175;1;3332;34;31;1;279;1402;18;38;1;332;522
"610";71757;"TAQUARITINGA";2610;3997;340;7;15267;158;172;13;923;2679;82;120;11;1320;1474
"611";71773;"TAQUARITUBA";768;3000;65;1;5725;57;70;4;454;2422;45;52;2;618;760
"612";71790;"TARABAI";244;1324;35;1;1544;20;34;3;130;491;2;33;1;80;264
"613";71811;"TATUÍ";4666;4482;602;13;36404;459;542;25;1487;9383;231;290;10;2294;4148
"614";71838;"TAUBATÉ";14438;11385;1303;52;104822;1685;917;94;7668;20905;902;1219;41;4814;8342
"615";71854;"TEJUPÁ";125;798;13;2;1085;13;28;2;35;502;8;2;1;76;162
"616";71870;"TEODORO SAMPAIO";784;4023;89;9;4937;58;112;2;206;1341;37;140;2;300;631
"617";71897;"TERRA ROXA";308;827;63;0;2460;12;26;1;162;439;15;34;0;165;341
"618";71919;"TIETÊ";1653;1712;182;6;14044;150;180;11;941;2272;120;106;5;609;1291
"619";71935;"TIMBURI";77;257;16;1;819;11;15;1;57;378;3;2;1;44;155
"620";71951;"TORRINHA";385;494;55;3;3437;29;36;1;203;499;9;23;1;222;305
"621";71978;"TREMEMBÉ";1495;1684;182;3;12026;177;114;7;786;2906;92;138;2;562;890
"622";71994;"TRÊS FRONTEIRAS";197;621;35;0;1907;14;22;0;93;443;6;31;0;126;250
"623";72010;"TUPÃ";2119;3284;287;5;22817;237;329;16;1085;3650;134;253;5;974;1875
"624";72036;"TUPI PAULISTA";439;1325;42;3;4896;45;41;1;280;953;24;38;1;212;387
"625";72052;"TURIÚBA";119;140;5;0;726;0;5;0;41;133;3;8;0;24;73
"626";72079;"TURMALINA";98;316;22;0;604;4;10;1;37;148;5;6;0;44;125
"627";72095;"UBATUBA";3674;5942;277;11;27411;507;275;34;1281;6080;267;521;17;1517;2580
"628";72117;"UBIRAJARA";101;716;31;1;1661;12;18;0;67;311;4;16;0;89;117
"629";72133;"UCHOA";349;855;50;3;3278;24;40;2;212;727;15;25;2;233;429
"630";72150;"UNIÃO PAULISTA";32;289;11;1;588;6;4;1;16;142;2;11;1;24;49
"631";72176;"URÂNIA";221;796;24;1;2690;19;30;1;161;573;12;11;0;155;385
"632";72192;"URU";60;140;10;0;698;0;7;0;13;99;1;1;0;30;46
"633";72214;"URUPÊS";487;865;68;3;4471;34;36;1;311;933;22;24;3;281;542
"634";72230;"VALENTIM GENTIL";346;973;47;1;3833;19;28;1;182;970;19;36;1;259;438
"635";72257;"VALINHOS";7561;5973;564;25;40645;606;561;35;4287;3843;372;370;13;1758;3776
"636";72273;"VALPARAÍSO";556;2379;117;1;6360;39;54;2;197;806;19;141;0;331;484
"637";72311;"VARGEM GRANDE DO SUL";1220;1814;255;7;12435;87;96;14;923;4098;65;136;12;1187;1317
"638";72338;"VÁRZEA PAULISTA";4661;9716;596;23;33243;543;417;45;2151;4326;273;650;21;2197;5358
"639";72354;"VERA CRUZ";381;777;76;0;3489;42;33;3;124;789;17;36;4;183;327
"640";72370;"VINHEDO";4308;3617;352;49;28812;386;317;23;2752;2988;239;319;11;1173;2059
"641";72397;"VIRADOURO";570;1331;62;4;6206;36;39;6;267;756;11;72;1;411;626
"642";72419;"VISTA ALEGRE DO ALTO";255;753;35;3;2231;12;14;3;114;352;14;18;1;181;250
"643";72435;"VOTORANTIM";5084;9646;560;26;38441;660;441;55;2504;5403;696;519;10;2398;4851
"644";72451;"VOTUPORANGA";3652;5306;393;6;30292;242;344;20;1847;5185;162;310;6;1455;3195
"645";72737;"VARGEM GRANDE PAULISTA";3102;4759;345;11;13392;371;179;20;1151;3420;189;349;3;1143;1959
